id,name,slug,status,twitter,twitter_handles,parent,appeal_agency,url,foia_logs,foia_guide,public_notes,absolute_url,average_response_time,fee_rate,success_rate,has_portal,has_email,has_fax,has_address,number_requests,number_requests_completed,number_requests_rejected,number_requests_no_docs,number_requests_ack,number_requests_resp,number_requests_fix,number_requests_appeal,number_requests_pay,number_requests_partial,number_requests_lawsuit,number_requests_withdrawn,jurisdiction name,jurisdiction parent,jurisdiction level
9737,Kentucky State Legislature,kentucky-state-legislature,approved,,,,,http://www.lrc.ky.gov/pubinfo/staff.htm,,,,https://www.muckrock.com/agency/kentucky-147/kentucky-state-legislature-9737/,40,0,0,False,True,True,True,3,0,1,2,0,0,0,0,0,0,0,0,Kentucky,United States of America,s
9745,Oklahoma State Legislature,oklahoma-state-legislature,approved,,,,,https://www.okhouse.gov/ChiefClerk/Default.aspx,,,,https://www.muckrock.com/agency/oklahoma-248/oklahoma-state-legislature-9745/,2,0,0,False,True,False,True,3,0,3,0,0,0,0,0,0,0,0,0,Oklahoma,United States of America,s
9748,South Carolina State Legislature,south-carolina-state-legislature,approved,,,,,http://www.scstatehouse.gov/contact.php,,,,https://www.muckrock.com/agency/south-carolina-302/south-carolina-state-legislature-9748/,27,0,0,False,True,False,True,3,0,0,3,0,0,0,0,0,0,0,0,South Carolina,United States of America,s
9757,State Board of Education,state-board-of-education,approved,,,,,http://www.dpi.state.nc.us/contact-us/,,,,https://www.muckrock.com/agency/north-carolina-153/state-board-of-education-9757/,152,0,66,True,True,True,True,3,2,0,1,0,0,0,0,0,0,0,0,North Carolina,United States of America,s
9925,New York State Supreme Court,new-york-state-supreme-court,approved,,,,,http://www.nycourts.gov/courts/1jd/supctmanh/,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-supreme-court-9925/,59,0,0,False,True,False,True,3,0,0,2,0,0,0,0,0,0,0,1,New York,United States of America,s
9951,Arkansas State Fusion Center,arkansas-state-fusion-center,approved,,,,,,,,,https://www.muckrock.com/agency/arkansas-114/arkansas-state-fusion-center-9951/,204,0,0,False,True,False,True,3,0,1,0,1,0,0,0,0,0,0,1,Arkansas,United States of America,s
10011,Wisconsin Statewide Intelligence Center,wisconsin-statewide-intelligence-center,approved,,,,,,,,,https://www.muckrock.com/agency/wisconsin-146/wisconsin-statewide-intelligence-center-10011/,51,0,33,False,True,False,True,3,1,0,0,0,1,1,0,0,0,0,0,Wisconsin,United States of America,s
10092,"Department of State, Directorate of Defense Trade Controls",department-of-state-directorate-of-defense-trade-controls,approved,,,,,https://www.pmddtc.state.gov/about/contact_information.html,,,,https://www.muckrock.com/agency/united-states-of-america-10/department-of-state-directorate-of-defense-trade-controls-10092/,0,0,0,False,True,False,True,3,0,1,0,0,2,0,0,0,0,0,0,United States of America,,f
10586,Oklahoma State Bureau of Investigation,oklahoma-state-bureau-of-investigation,approved,,,,,https://www.ok.gov/triton/contact.php?ac=168&id=144,,,,https://www.muckrock.com/agency/mcalester-27124/oklahoma-state-bureau-of-investigation-10586/,16,0,33,False,True,False,True,3,1,1,0,1,0,0,0,0,0,0,0,Mcalester,Oklahoma,l
11819,Avondale Estates Police Department,avondale-estates-police-department,approved,,,,,,,,,https://www.muckrock.com/agency/avondale-estates-5020/avondale-estates-police-department-11819/,1,33,0,False,True,False,True,3,0,2,0,0,0,1,0,0,0,0,0,Avondale Estates,Georgia,l
14644,Wa State Criminal Justie Center,wa-state-criminal-justie-center,approved,,,,,https://fortress.wa.gov/cjtc/www/index.php?option=com_content&view=article&id=12&Itemid=23##4,,,,https://www.muckrock.com/agency/washington-54/wa-state-criminal-justie-center-14644/,9,0,100,False,True,False,True,3,3,0,0,0,0,0,0,0,0,0,0,Washington,United States of America,s
15142,"Bureau Of Land Management, Alaska State Office",bureau-of-land-management-alaska-state-office,approved,,,,,,,,,https://www.muckrock.com/agency/united-states-of-america-10/bureau-of-land-management-alaska-state-office-15142/,308,0,66,False,True,True,True,3,2,0,0,0,1,0,0,0,0,0,0,United States of America,,f
15153,Washington State Department Of Licensing,washington-state-department-of-licensing,approved,,,,,https://www.dol.wa.gov/about/howtorequest.html,,,,https://www.muckrock.com/agency/washington-54/washington-state-department-of-licensing-15153/,32,0,0,False,True,False,True,3,0,0,1,0,1,1,0,0,0,0,0,Washington,United States of America,s
637,Texas State Technical College,texas-state-technical-college,approved,,,,,http://www.tstc.edu/footer/publicinfo,,,,https://www.muckrock.com/agency/texas-109/texas-state-technical-college-637/,28,0,0,False,True,True,True,2,0,0,2,0,0,0,0,0,0,0,0,Texas,United States of America,s
2431,Miami-Dade State Attorney's Office,miami-dade-state-attorneys-office,approved,,,,,http://www.miamisao.com/,,,,https://www.muckrock.com/agency/florida-34/miami-dade-state-attorneys-office-2431/,30,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,Florida,United States of America,s
2476,Bay State Correctional Center (Massachusetts Corrections),bay-state-correctional-center-massachusetts-corrections,approved,,,,,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/bay-state-correctional-center.html,,,,https://www.muckrock.com/agency/massachusetts-1/bay-state-correctional-center-massachusetts-corrections-2476/,229,0,0,False,True,False,True,2,0,1,0,0,0,0,0,0,0,0,1,Massachusetts,United States of America,s
2478,Bridgewater State Hospital (Massachusetts Corrections),bridgewater-state-hospital-massachusetts-corrections,approved,,,,,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/bridgewater-state-hospital.html,,,,https://www.muckrock.com/agency/massachusetts-1/bridgewater-state-hospital-massachusetts-corrections-2478/,35,50,0,True,True,False,True,2,0,0,0,1,0,0,0,0,0,0,1,Massachusetts,United States of America,s
3044,Fitchburg State University,fitchburg-state-university,approved,,,,,http://www.fitchburgstate.edu/,,,,https://www.muckrock.com/agency/fitchburg-262/fitchburg-state-university-3044/,6,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,Fitchburg,Massachusetts,l
3045,Framingham State University,framingham-state-university,approved,,,,,http://www.framingham.edu/index.html,,,,https://www.muckrock.com/agency/framingham-105/framingham-state-university-3045/,16,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,Framingham,Massachusetts,l
3061,Westfield State University,westfield-state-university,approved,,,,,http://www.westfield.ma.edu/,,,,https://www.muckrock.com/agency/westfield-697/westfield-state-university-3061/,7,0,50,False,True,True,True,2,1,0,1,0,0,0,0,0,0,0,0,Westfield,Massachusetts,l
3069,Illinois State Toll Highway Authority,illinois-state-toll-highway-authority,approved,,,,,http://www.illinoistollway.com/news-room/foia;jsessionid=C077308E3621A346FFAA91E21EC27E8D,,,,https://www.muckrock.com/agency/illinois-168/illinois-state-toll-highway-authority-3069/,43,0,100,False,True,False,True,2,2,0,0,0,0,0,0,0,0,0,0,Illinois,United States of America,s
3087,Worcester State University Police,worcester-state-university-police,approved,,,,,http://www.worcester.edu/Police/default.aspx,,,,https://www.muckrock.com/agency/worcester-9/worcester-state-university-police-3087/,587,50,50,False,True,False,True,2,1,0,0,0,0,0,0,1,0,0,0,Worcester,Massachusetts,l
3093,Westfield State University Public Safety,westfield-state-university-public-safety,approved,,,,,http://www.westfield.ma.edu/offices-services/public-safety/campus-police/,,,,https://www.muckrock.com/agency/westfield-697/westfield-state-university-public-safety-3093/,14,50,50,False,False,True,True,2,1,0,0,0,0,0,0,1,0,0,0,Westfield,Massachusetts,l
3117,Framingham State University Police,framingham-state-university-police,approved,,,,,http://www.framingham.edu/campus-police/about/index.html,,,,https://www.muckrock.com/agency/framingham-105/framingham-state-university-police-3117/,0,50,0,False,True,True,True,2,0,0,0,1,0,0,0,1,0,0,0,Framingham,Massachusetts,l
3780,State University of New York at Binghamton,state-university-new-york-binghamton,approved,,,,,,,,,https://www.muckrock.com/agency/new-york-16/state-university-new-york-binghamton-3780/,81,0,0,False,True,False,True,2,0,1,1,0,0,0,0,0,0,0,0,New York,United States of America,s
3904,"Department of State, Bureau of Driver & Vehicle Programs",department-of-state-bureau-of-driver-and-vehicle-programs,approved,,,,,http://www.michigan.gov/documents/appt_19167_7.pdf,,,,https://www.muckrock.com/agency/michigan-117/department-of-state-bureau-of-driver-and-vehicle-programs-3904/,6,0,0,False,False,True,True,2,0,0,2,0,0,0,0,0,0,0,0,Michigan,United States of America,s
4041,Department of State,department-of-state,approved,,,,,http://smu.portal.delaware.gov/cgi-bin/mail.php?foia-request&subj=DOS,,,,https://www.muckrock.com/agency/delaware-236/department-of-state-4041/,0,0,0,False,False,True,True,2,0,0,1,0,0,0,0,0,0,0,1,Delaware,United States of America,s
4234,State University of New York At Morrisville,state-university-of-new-york-at-morrisville,approved,,,,,https://www.suny.edu/contact/foil/campus-foil-officers/#m,,,,https://www.muckrock.com/agency/new-york-16/state-university-of-new-york-at-morrisville-4234/,5,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,New York,United States of America,s
4235,State University of New York at Oneonta,state-university-of-new-york-at-oneonta,approved,,,,,https://www.suny.edu/contact/foil/campus-foil-officers/#m,,,,https://www.muckrock.com/agency/new-york-16/state-university-of-new-york-at-oneonta-4235/,27,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,New York,United States of America,s
4236,State University of New York at Old Westbury,state-university-of-new-york-at-old-westbury,approved,,,,,https://www.suny.edu/contact/foil/campus-foil-officers/#m,,,,https://www.muckrock.com/agency/new-york-16/state-university-of-new-york-at-old-westbury-4236/,6,0,50,False,False,False,True,2,1,0,0,1,0,0,0,0,0,0,0,New York,United States of America,s
4706,Florida Department of State,florida-department-state,approved,,,,,,,,,https://www.muckrock.com/agency/florida-34/florida-department-state-4706/,413,0,50,False,True,True,True,2,1,0,0,0,0,1,0,0,0,0,0,Florida,United States of America,s
4931,State University of New York Rockland Community College,state-university-of-new-york-rockland-community-college,approved,,,,,https://www.suny.edu/contact/foil/campus-foil-officers/,,,,https://www.muckrock.com/agency/new-york-16/state-university-of-new-york-rockland-community-college-4931/,93,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,New York,United States of America,s
4946,Delaware State University,delaware-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/delaware-236/delaware-state-university-4946/,25,0,50,False,True,False,True,2,1,1,0,0,0,0,0,0,0,0,0,Delaware,United States of America,s
5254,State of Alaskas Division of Elections,division-of-elections,approved,,,,,https://www.elections.alaska.gov/,,,,https://www.muckrock.com/agency/alaska-235/division-of-elections-5254/,6,50,50,False,True,False,True,2,1,0,0,0,0,0,0,1,0,0,0,Alaska,United States of America,s
5280,California State Controller's Office,state-controller,approved,,,,,http://www.sco.ca.gov/eo_about_records.html,,,,https://www.muckrock.com/agency/california-52/state-controller-5280/,36,0,100,False,True,True,True,2,2,0,0,0,0,0,0,0,0,0,0,California,United States of America,s
5300,Office of State Human Resources,office-of-state-human-resources,approved,,,,,http://www.oshr.nc.gov/contact.htm,,,,https://www.muckrock.com/agency/north-carolina-153/office-of-state-human-resources-5300/,4,0,50,False,True,False,True,2,1,0,0,1,0,0,0,0,0,0,0,North Carolina,United States of America,s
5384,Treasurer of the State of Iowa,treasurer-state-iowa,approved,,,,,,,,,https://www.muckrock.com/agency/iowa-246/treasurer-state-iowa-5384/,17,0,0,False,True,True,True,2,0,0,2,0,0,0,0,0,0,0,0,Iowa,United States of America,s
5467,"State of Texas Secretary of State, Elections Division",state-of-texas-secretary-of-state-elections-division,approved,,,,,,,,,https://www.muckrock.com/agency/texas-109/state-of-texas-secretary-of-state-elections-division-5467/,49,0,100,False,True,True,True,2,2,0,0,0,0,0,0,0,0,0,0,Texas,United States of America,s
5583,Colorado State Patrol - 1033 and 1122 Program,colorado-state-patrol-1033-and-1122-program,approved,,,,,https://www.colorado.gov/pacific/csp/1033,,,,https://www.muckrock.com/agency/colorado-127/colorado-state-patrol-1033-and-1122-program-5583/,191,0,100,False,True,True,True,2,2,0,0,0,0,0,0,0,0,0,0,Colorado,United States of America,s
5915,California State Auditor,california-state-auditor,approved,,,,,https://www.auditor.ca.gov/contactus/praguidelines,,,,https://www.muckrock.com/agency/california-52/california-state-auditor-5915/,2,0,0,False,True,True,True,2,0,1,0,0,0,0,0,0,0,0,1,California,United States of America,s
6374,San Diego State University,san-diego-state-university,approved,,,,,http://newscenter.sdsu.edu/mediarelations/,,,,https://www.muckrock.com/agency/california-52/san-diego-state-university-6374/,109,100,0,False,True,False,True,2,0,0,0,0,0,0,0,2,0,0,0,California,United States of America,s
6471,State Board of Education,state-board-of-education,approved,,,,,http://www.sbe.wa.gov/,,,,https://www.muckrock.com/agency/washington-54/state-board-of-education-6471/,0,0,0,False,True,False,True,2,0,1,0,0,1,0,0,0,0,0,0,Washington,United States of America,s
7351,North Carolina State University Police Department,north-carolina-state-university-police-department,approved,,,,,http://campuspolice.ehps.ncsu.edu/,,,,https://www.muckrock.com/agency/north-carolina-153/north-carolina-state-university-police-department-7351/,54,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,North Carolina,United States of America,s
7381,Arizona State Parks,state-park,approved,,,,,http://azstateparks.com/,,,,https://www.muckrock.com/agency/arizona-78/state-park-7381/,620,0,50,False,True,False,True,2,1,0,0,0,0,0,0,0,0,0,1,Arizona,United States of America,s
7527,"Office of the New York State Attorney General, Real Estate Finance Bureau",office-new-york-state-attorney-general-real-estate-finance-bureau,approved,,,,,http://www.ag.ny.gov/freedom-information-request-form-coop-condominium-hoa-and-time-share-plans,,,,https://www.muckrock.com/agency/new-york-16/office-new-york-state-attorney-general-real-estate-finance-bureau-7527/,71,0,50,False,True,True,False,2,1,0,0,0,0,1,0,0,0,0,0,New York,United States of America,s
7532,Illinois State Board of Elections,illinois-state-board-elections,approved,,,,,,,,,https://www.muckrock.com/agency/illinois-168/illinois-state-board-elections-7532/,15,0,50,False,True,True,True,2,1,0,1,0,0,0,0,0,0,0,0,Illinois,United States of America,s
7536,State Employees' Retirement System,the-state-employees-retirement-system,approved,,,,,http://sers.pa.gov/contact_right_to_know.aspx,,,,https://www.muckrock.com/agency/pennsylvania-126/the-state-employees-retirement-system-7536/,5,0,50,False,True,True,True,2,1,0,0,0,0,0,0,0,0,0,1,Pennsylvania,United States of America,s
7540,"Connecticut Secretary of State, Legislation and Elections Administration Division",board-of-elections,approved,,,,,http://www.sots.ct.gov/sots/cwp/view.asp?a=3181&q=492174,,,,https://www.muckrock.com/agency/connecticut-53/board-of-elections-7540/,0,0,0,False,True,True,True,2,0,0,1,0,0,1,0,0,0,0,0,Connecticut,United States of America,s
8049,Florida Department of State,florida-secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/florida-34/florida-secretary-of-state-8049/,285,0,50,False,True,True,False,2,1,0,1,0,0,0,0,0,0,0,0,Florida,United States of America,s
8056,Maine Secretary of State,maine-secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/maine-13/maine-secretary-of-state-8056/,0,0,0,False,True,False,False,2,0,0,1,1,0,0,0,0,0,0,0,Maine,United States of America,s
8057,secretary of state,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/maryland-154/secretary-of-state-8057/,7,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,Maryland,United States of America,s
8064,secretary of state,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/new-mexico-227/secretary-of-state-8064/,11,50,50,False,True,False,True,2,1,0,0,0,0,0,0,1,0,0,0,New Mexico,United States of America,s
8066,secretary of state,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/north-carolina-153/secretary-of-state-8066/,9,0,50,False,True,False,False,2,1,0,1,0,0,0,0,0,0,0,0,North Carolina,United States of America,s
8068,Secretary of State,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/oklahoma-248/secretary-of-state-8068/,14,0,50,False,True,False,False,2,1,0,0,0,0,1,0,0,0,0,0,Oklahoma,United States of America,s
8139,Department of State - Bureau of Oceans and International Environmental and Scientific Affairs,department-of-state-bureau-of-oceans-and-international-environmental-and-scientific-affairs,approved,,,,,https://www.state.gov/e/oes/,,,,https://www.muckrock.com/agency/united-states-of-america-10/department-of-state-bureau-of-oceans-and-international-environmental-and-scientific-affairs-8139/,0,0,0,False,True,False,False,2,0,0,0,1,0,0,0,0,0,0,1,United States of America,,f
8207,"State Attorney, 1st Circuit",state-attorney-1st-circuit,approved,,,,,https://sao1.co.escambia.fl.us/,,,,https://www.muckrock.com/agency/florida-34/state-attorney-1st-circuit-8207/,4,0,0,False,True,True,True,2,0,0,2,0,0,0,0,0,0,0,0,Florida,United States of America,s
8209,State Attorney's Office - Third Judicial Circuit of Florida,state-attorney-3rd-circuit,approved,,,,,http://www.stateattorneythird.org/saoweb/index.php,,,,https://www.muckrock.com/agency/florida-34/state-attorney-3rd-circuit-8209/,9,0,0,False,True,True,True,2,0,0,0,1,0,0,0,0,0,0,1,Florida,United States of America,s
8210,"Office of the State Attorney, 4th Judicial Circuit",state-attorney-4th-circuit,approved,,,,,http://www.sao4th.com/public-records-requests/,,,,https://www.muckrock.com/agency/florida-34/state-attorney-4th-circuit-8210/,12,50,0,False,True,True,True,2,0,0,1,0,0,0,0,1,0,0,0,Florida,United States of America,s
8211,"Florida State Attorney, 5th circuit",state-attorney-5th-circuit,approved,,,,,http://www.sao5.org/,,,,https://www.muckrock.com/agency/florida-34/state-attorney-5th-circuit-8211/,0,0,0,False,True,True,True,2,0,0,0,0,0,1,0,0,0,0,1,Florida,United States of America,s
8214,"Florida State Attorney, 8th circuit",state-attorney-8th-circuit,approved,,,,,http://www.sao8.org/records.html,,,,https://www.muckrock.com/agency/florida-34/state-attorney-8th-circuit-8214/,4,50,0,False,True,False,True,2,0,0,0,0,0,0,0,1,0,0,1,Florida,United States of America,s
8215,"Florida State Attorney, 9th circuit",state-attorney-9th-circuit,approved,,,,,http://www.sao9.net/,,,,https://www.muckrock.com/agency/florida-34/state-attorney-9th-circuit-8215/,0,0,0,False,True,False,False,2,0,0,0,0,0,0,0,0,0,0,2,Florida,United States of America,s
8217,"Florida State Attorney, 11th circuit",state-attorney-11th-circuit,approved,,,,,http://www.miamisao.com/public-records-request/,,,,https://www.muckrock.com/agency/florida-34/state-attorney-11th-circuit-8217/,0,0,0,False,True,False,True,2,0,0,2,0,0,0,0,0,0,0,0,Florida,United States of America,s
8218,"State Attorney, 12th Circuit",state-attorney-12th-circuit,approved,,,,,,,,,https://www.muckrock.com/agency/florida-34/state-attorney-12th-circuit-8218/,0,0,0,False,True,False,False,2,0,0,1,0,0,0,0,0,0,0,1,Florida,United States of America,s
8220,"Florida State Attorney, 14th circuit",state-attorney-14th-circuit,approved,,,,,http://sa14.fl.gov/public-records-request/,,,,https://www.muckrock.com/agency/florida-34/state-attorney-14th-circuit-8220/,23,0,100,False,True,True,True,2,2,0,0,0,0,0,0,0,0,0,0,Florida,United States of America,s
8222,State Attorney - 16th Judicial Circuit,state-attorney-16th-judicial-circuit,approved,,,,,http://www.keyssao.org/,,,,https://www.muckrock.com/agency/florida-34/state-attorney-16th-judicial-circuit-8222/,70,0,0,False,False,True,True,2,0,0,1,1,0,0,0,0,0,0,0,Florida,United States of America,s
8224,"Florida State Attorney, 18th circuit (Brevard Office)",state-attorney-18th-circuit,approved,,,,,http://sa18.org/,,,,https://www.muckrock.com/agency/florida-34/state-attorney-18th-circuit-8224/,0,50,0,False,True,True,True,2,0,0,0,0,0,0,0,1,0,0,1,Florida,United States of America,s
8813,"California State University, Fresno",california-state-university-fresno,approved,,,,,http://www.fresnostate.edu/adminserv/home/office/publicrecords.html,,,,https://www.muckrock.com/agency/california-52/california-state-university-fresno-8813/,0,100,50,False,True,True,True,2,1,0,0,0,0,0,0,0,0,0,1,California,United States of America,s
8918,"Secretary of State, Professional Regulation",secretary-of-state-professional-regulation,approved,,,,,https://www.sec.state.vt.us/professional-regulation.aspx,,,,https://www.muckrock.com/agency/vermont-80/secretary-of-state-professional-regulation-8918/,0,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,Vermont,United States of America,s
9634,New York State Dormitory Authority,new-york-state-dormitory-authority,approved,,,,,https://dasny.org/CONTACT/FreedomofInformationLaw-FOIL-Requests.aspx,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-dormitory-authority-9634/,0,0,0,False,True,True,True,2,0,0,0,2,0,0,0,0,0,0,0,New York,United States of America,s
9734,State of Hawaii Legislature,state-of-hawaii-legislature,approved,,,,,http://www.capitol.hawaii.gov/contact.aspx,,,,https://www.muckrock.com/agency/hawaii-247/state-of-hawaii-legislature-9734/,27,0,0,False,True,False,True,2,0,1,1,0,0,0,0,0,0,0,0,Hawaii,United States of America,s
9740,Montana State Legislature,montana-state-legislature,approved,,,,,http://leg.mt.gov/css/contact%20us.asp,,,,https://www.muckrock.com/agency/montana-157/montana-state-legislature-9740/,44,0,50,False,True,True,True,2,1,0,1,0,0,0,0,0,0,0,0,Montana,United States of America,s
9752,West Virginia State Legislature,west-virginia-state-legislature,approved,,,,,http://www.legis.state.wv.us/Joint/legisinfo.cfm,,,,https://www.muckrock.com/agency/west-virginia-304/west-virginia-state-legislature-9752/,7,0,50,False,True,False,True,2,1,0,0,1,0,0,0,0,0,0,0,West Virginia,United States of America,s
9753,Wisconsin State Representative Thomas Weatherston,wisconsin-state-legislature,approved,,,,,https://docs.legis.wisconsin.gov/2015/legislators/assembly/1295,,,,https://www.muckrock.com/agency/wisconsin-146/wisconsin-state-legislature-9753/,12,0,0,False,True,True,True,2,0,0,2,0,0,0,0,0,0,0,0,Wisconsin,United States of America,s
9791,New Mexico State Investment Council,new-mexico-state-investment-council,approved,,,,,http://www.sic.state.nm.us/public-records-request.aspx,,,,https://www.muckrock.com/agency/new-mexico-227/new-mexico-state-investment-council-9791/,31,0,50,False,True,True,True,2,1,0,0,0,0,1,0,0,0,0,0,New Mexico,United States of America,s
10002,Rhode Island State Fusion Center,rhode-island-state-fusion-center,approved,,,,,,,,,https://www.muckrock.com/agency/rhode-island-82/rhode-island-state-fusion-center-10002/,11,0,0,False,True,False,True,2,0,0,1,0,0,1,0,0,0,0,0,Rhode Island,United States of America,s
10271,State Land Board,state-land-board,approved,,,,,https://www.colorado.gov/pacific/statelandboard/contact-us-43,,,,https://www.muckrock.com/agency/colorado-127/state-land-board-10271/,10,50,100,False,True,False,True,2,2,0,0,0,0,0,0,0,0,0,0,Colorado,United States of America,s
10679,Office of the State Comptroller,office-of-the-state-comptroller,approved,,,,,http://www.nj.gov/comptroller/,,,,https://www.muckrock.com/agency/new-jersey-229/office-of-the-state-comptroller-10679/,3,0,0,False,True,False,True,2,0,1,1,0,0,0,0,0,0,0,0,New Jersey,United States of America,s
10693,State Board of Psychologist Examiners,state-board-of-psychologist-examiners,approved,,,,,https://www.colorado.gov/pacific/dora/Psychologist,,,,https://www.muckrock.com/agency/colorado-127/state-board-of-psychologist-examiners-10693/,0,0,0,False,True,True,True,2,0,0,2,0,0,0,0,0,0,0,0,Colorado,United States of America,s
10986,"Office of General Counsel, State Auditor's Office",state-auditor-office-of-the-general-counsel,approved,,,,,https://www.sao.texas.gov/Contact/PublicInformationRequest/,,,,https://www.muckrock.com/agency/texas-109/state-auditor-office-of-the-general-counsel-10986/,3,0,100,False,True,True,True,2,2,0,0,0,0,0,0,0,0,0,0,Texas,United States of America,s
10990,Hoffman Estates Police Department,hoffman-estates-police-department,approved,,,,,http://www.hoffmanestates.org/government/police/police-contacts,,,,https://www.muckrock.com/agency/hoffman-estates-7945/hoffman-estates-police-department-10990/,1,0,0,False,True,True,True,2,0,0,1,0,0,1,0,0,0,0,0,Hoffman Estates,Illinois,l
11065,State 9-1-1 Department,state-9-1-1-department,approved,,,,,http://www.mass.gov/eopss/agencies/state-911/public-records-requests-.html,,,,https://www.muckrock.com/agency/massachusetts-1/state-9-1-1-department-11065/,0,0,0,False,True,True,True,2,0,0,0,0,2,0,0,0,0,0,0,Massachusetts,United States of America,s
11578,Office of the State's Attorney for Baltimore County,office-of-the-states-attorney-for-baltimore-county,approved,,,,,,,,,https://www.muckrock.com/agency/maryland-154/office-of-the-states-attorney-for-baltimore-county-11578/,13,0,50,False,True,False,True,2,1,1,0,0,0,0,0,0,0,0,0,Maryland,United States of America,s
11580,Polk State College,polk-state-college,approved,,,,,https://www.polk.edu/wp-content/uploads/Polk-State-College-Public-Records-Custodian.pdf,,,,https://www.muckrock.com/agency/florida-34/polk-state-college-11580/,329,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,Florida,United States of America,s
14862,Minnesota State Legislature,minnesota-state-legislature,approved,,,,,http://www.house.leg.state.mn.us/hinfo/contacts.asp,,,,https://www.muckrock.com/agency/united-states-of-america-10/minnesota-state-legislature-14862/,334,0,0,False,False,False,True,2,0,0,1,1,0,0,0,0,0,0,0,United States of America,,f
15203,Alabama State University,alabama-state-university,approved,,,,,http://www.alasu.edu/contact/index.aspx,,,,https://www.muckrock.com/agency/montgomery-811/alabama-state-university-15203/,0,0,0,False,True,False,True,2,0,0,0,0,1,1,0,0,0,0,0,Montgomery,Alabama,l
15217,North Dakota State University,north-dakota-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/north-dakota-232/north-dakota-state-university-15217/,36,0,100,False,True,True,True,2,2,0,0,0,0,0,0,0,0,0,0,North Dakota,United States of America,s
15223,South Dakota State University,south-dakota-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/south-dakota-303/south-dakota-state-university-15223/,156,0,100,False,True,False,True,2,2,0,0,0,0,0,0,0,0,0,0,South Dakota,United States of America,s
15227,Virginia State University,virginia-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/virginia-128/virginia-state-university-15227/,35,0,50,False,True,False,True,2,1,0,1,0,0,0,0,0,0,0,0,Virginia,United States of America,s
15738,California Polytechnic State University,california-polytechnic-state-university,approved,,,,,https://afd.calpoly.edu/public-records/,,,,https://www.muckrock.com/agency/san-luis-obispo-3422/california-polytechnic-state-university-15738/,6,0,100,False,True,False,True,2,2,0,0,0,0,0,0,0,0,0,0,San Luis Obispo,California,l
15905,Mcneese State University,mcneese-state-university,approved,,,,,https://www.mcneese.edu/policy/public_records_request_policy,,,,https://www.muckrock.com/agency/louisiana-233/mcneese-state-university-15905/,42,0,50,False,True,True,True,2,1,1,0,0,0,0,0,0,0,0,0,Louisiana,United States of America,s
15953,Cleveland State University,cleveland-state-university,approved,,,,,https://www.csuohio.edu/general-counsel/general-counsel,,,,https://www.muckrock.com/agency/cleveland-327/cleveland-state-university-15953/,15,0,50,False,True,True,True,2,1,0,0,0,0,1,0,0,0,0,0,Cleveland,Ohio,l
16360,Bowling Green State University,bowling-green-state-university,approved,,,,,https://www.bgsu.edu/general-counsel/public-records.html,,,,https://www.muckrock.com/agency/bowling-green-26108/bowling-green-state-university-16360/,2,0,100,False,True,True,True,2,2,0,0,0,0,0,0,0,0,0,0,Bowling Green,Ohio,l
17145,California State Archives,california-state-archives,approved,,,,,https://www.sos.ca.gov/archives/about-archives/contact/,,,,https://www.muckrock.com/agency/sacramento-307/california-state-archives-17145/,0,0,0,False,False,True,True,2,0,0,2,0,0,0,0,0,0,0,0,Sacramento,California,l
17149,Washington State Department Of Health,washington-state-department-of-health,approved,,,,,https://www.doh.wa.gov/AboutUs/PublicRecords/ContactCoordinator,,,,https://www.muckrock.com/agency/washington-54/washington-state-department-of-health-17149/,6,0,0,False,True,False,True,2,0,1,1,0,0,0,0,0,0,0,0,Washington,United States of America,s
17407,Texas State Senate,texas-state-senate,approved,,,,,https://senate.texas.gov/_assets/pdf/PIA.pdf,,,,https://www.muckrock.com/agency/austin-139/texas-state-senate-17407/,64,0,50,False,True,True,True,2,1,0,0,0,0,1,0,0,0,0,0,Austin,Texas,l
